s2_id,lon,lat,time,cs_cdf,base_date,days_diff,abs_days_diff,corine,class,query_day,ARCHIVNR,Operat,vector_url,RGB_raster,NIR_raster,prevTime,Date,id
20220604T100031_20220604T100034_T33UWP,16.07876543140027,47.854402958217364,2022-06-04,0.8627450980392157,2022-05-11,24,24,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
20210925T101019_20210925T101413_T32TQT,12.398272393688298,46.97328336061581,2021-09-25,0.9254901960784314,2021-09-02,23,23,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20210925T101019_20210925T101413_T33TUN,12.398272393688298,46.97328336061581,2021-09-25,0.9254901960784314,2021-09-02,23,23,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20211010T100941_20211010T101728_T32TQT,12.398272393688298,46.97328336061581,2021-10-10,0.9215686274509803,2021-09-02,38,38,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20211010T100941_20211010T101728_T33TUN,12.398272393688298,46.97328336061581,2021-10-10,0.9254901960784314,2021-09-02,38,38,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20211015T101029_20211015T101504_T32TQT,12.398272393688298,46.97328336061581,2021-10-15,0.9215686274509803,2021-09-02,43,43,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20211015T101029_20211015T101504_T33TUN,12.398272393688298,46.97328336061581,2021-10-15,0.9254901960784314,2021-09-02,43,43,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20211020T101041_20211020T101421_T32TQT,12.398272393688298,46.97328336061581,2021-10-20,0.9176470588235294,2021-09-02,48,48,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20211020T101041_20211020T101421_T33TUN,12.398272393688298,46.97328336061581,2021-10-20,0.9215686274509803,2021-09-02,48,48,4,4,2021-09-13 00:00:00,2021160.0,Osttirol,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021160_Mosaik_NIR.tif,20210401,2021-09-02,3
20210712T101031_20210712T101027_T32TQT,12.984449255679355,47.391232960463554,2021-07-12,0.9176470588235294,2021-07-06,6,6,1,4,2021-07-24 12:00:00,2021260.0,Kitzbuehel,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20210401.gpkg,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221027/2021260_Mosaik_NIR.tif,20210401,2021-07-06,4
